what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1308334353553
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1308335525431
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1308335527186
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1308335609416
closed,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1308335610744
stopped,bundle,org.eclipse.mylyn.ide.ant,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ant",1308335611288
stopped,bundle,org.eclipse.pde.api.tools.ui,1.0.201.v20100820_r361,"org.eclipse.pde.api.tools.ui",1308335611290
stopped,bundle,org.eclipse.pde.ds.ui,1.0.100.v20100601,"org.eclipse.pde.ds.ui",1308335611292
stopped,bundle,org.eclipse.pde.runtime,3.4.200.v20100601,"org.eclipse.pde.runtime",1308335611293
stopped,bundle,org.eclipse.pde.ua.ui,1.0.100.v20100504,"org.eclipse.pde.ua.ui",1308335611296
stopped,bundle,org.eclipse.pde.ui.templates,3.4.200.v20100601,"org.eclipse.pde.ui.templates",1308335611299
stopped,bundle,org.eclipse.wb.core.databinding.xml,0.9.0.r36x201102111443,"org.eclipse.wb.core.databinding.xml",1308335611300
stopped,bundle,org.eclipse.wb.core.databinding,0.9.0.r36x201102111430,"org.eclipse.wb.core.databinding",1308335611304
stopped,bundle,org.eclipse.pde.ui,3.6.1.v20110210_r362,"org.eclipse.pde.ui",1308335611304
stopped,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1308335611306
stopped,bundle,org.eclipse.ant.launching,1.0.0.v20100427,"org.eclipse.ant.launching",1308335611307
stopped,bundle,org.eclipse.compare.win32,1.0.100.I20100505-1245,"org.eclipse.compare.win32",1308335611311
stopped,bundle,com.google.appengine.eclipse.sdkbundle.1.4.0,1.4.0.v201012021502,"com.google.appengine.eclipse.sdkbundle.1.4.0",1308335611312
stopped,bundle,com.google.gdt.eclipse.maven,2.2.0.v201102111811,"com.google.gdt.eclipse.maven",1308335611315
stopped,bundle,com.google.gdt.eclipse.suite,2.2.0.v201102111811,"com.google.gdt.eclipse.suite",1308335611316
stopped,bundle,com.google.appengine.eclipse.core,2.2.0.v201102111811,"com.google.appengine.eclipse.core",1308335611317
stopped,bundle,com.google.gwt.eclipse.sdkbundle.2.1.1,2.1.1.v201012170127,"com.google.gwt.eclipse.sdkbundle.2.1.1",1308335611318
stopped,bundle,com.google.gwt.eclipse.oophm,2.2.0.v201102111811,"com.google.gwt.eclipse.oophm",1308335611319
stopped,bundle,com.google.gwt.eclipse.core,2.2.0.v201102111811,"com.google.gwt.eclipse.core",1308335611324
stopped,bundle,com.google.gdt.eclipse.core,2.2.0.v201102111811,"com.google.gdt.eclipse.core",1308335611325
stopped,bundle,com.google.gdt.eclipse.platform,2.2.0.v201102111811,"com.google.gdt.eclipse.platform",1308335611326
stopped,bundle,com.google.gdt.eclipse.platform.e36,2.2.0.v201102111811,"com.google.gdt.eclipse.platform.e36",1308335611328
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20100513,"org.eclipse.equinox.p2.ui.sdk",1308335611329
stopped,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1308335611331
stopped,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1308335611332
stopped,bundle,com.google.gdt.eclipse.designer.UiBinder,2.2.0.r36x201102111505,"com.google.gdt.eclipse.designer.UiBinder",1308335611332
stopped,bundle,com.google.gdt.eclipse.designer.gpe,2.2.0.r36x201102111547,"com.google.gdt.eclipse.designer.gpe",1308335611335
stopped,bundle,com.google.gdt.eclipse.designer,2.2.0.r36x201102111505,"com.google.gdt.eclipse.designer",1308335611335
stopped,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1308335611337
stopped,bundle,org.eclipse.jdt.apt.ui,3.3.300.v20100513-0845,"org.eclipse.jdt.apt.ui",1308335611338
stopped,bundle,org.eclipse.wst.xsl.jaxp.debug.ui,1.0.100.v201004290328,"org.eclipse.wst.xsl.jaxp.debug.ui",1308335611340
stopped,bundle,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui",1308335611341
stopped,bundle,com.collabnet.subversion.merge,2.2.3,"com.collabnet.subversion.merge",1308335611342
stopped,bundle,org.tigris.subversion.subclipse.graph,1.0.9,"org.tigris.subversion.subclipse.graph",1308335611343
stopped,bundle,org.tigris.subversion.subclipse.mylyn,3.0.0,"org.tigris.subversion.subclipse.mylyn",1308335611343
stopped,bundle,org.tigris.subversion.subclipse.tools.usage,1.0.1,"org.tigris.subversion.subclipse.tools.usage",1308335611343
stopped,bundle,org.tigris.subversion.subclipse.ui,1.6.17,"org.tigris.subversion.subclipse.ui",1308335611343
stopped,bundle,com.python.pydev.codecompletion,1.6.5.2011020317,"com.python.pydev.codecompletion",1308335611344
stopped,bundle,com.python.pydev.refactoring,1.6.5.2011020317,"com.python.pydev.refactoring",1308335611369
stopped,bundle,com.python.pydev.analysis,1.6.5.2011020317,"com.python.pydev.analysis",1308335611370
stopped,bundle,com.python.pydev.debug,1.6.5.2011020317,"com.python.pydev.debug",1308335611371
stopped,bundle,com.python.pydev.fastparser,1.6.5.2011020317,"com.python.pydev.fastparser",1308335611373
stopped,bundle,com.python.pydev,1.6.5.2011020317,"com.python.pydev",1308335611374
stopped,bundle,org.python.pydev.django,1.6.5.2011020317,"org.python.pydev.django",1308335611377
stopped,bundle,org.python.pydev.customizations,1.6.5.2011020317,"org.python.pydev.customizations",1308335611379
stopped,bundle,org.python.pydev.red_core,1.6.5.2011020317,"org.python.pydev.red_core",1308335611380
stopped,bundle,org.python.pydev.debug,1.6.5.2011020317,"org.python.pydev.debug",1308335611381
stopped,bundle,org.python.pydev.refactoring,1.6.5.2011020317,"org.python.pydev.refactoring",1308335611382
stopped,bundle,org.python.pydev,1.6.5.2011020317,"org.python.pydev",1308335611384
stopped,bundle,com.google.gdt.eclipse.platform.shared,2.2.0.v201102111811,"com.google.gdt.eclipse.platform.shared",1308335611385
stopped,bundle,com.google.gdt.eclipse.designer.hosted.1_6.ie,2.2.0.r36x201102111446,"com.google.gdt.eclipse.designer.hosted.1_6.ie",1308335611386
stopped,bundle,com.google.gdt.eclipse.designer.hosted.1_6,2.2.0.r36x201102111446,"com.google.gdt.eclipse.designer.hosted.1_6",1308335611388
stopped,bundle,com.google.gdt.eclipse.designer.hosted.2_0.ie,2.2.0.r36x201102111446,"com.google.gdt.eclipse.designer.hosted.2_0.ie",1308335611389
stopped,bundle,com.google.gdt.eclipse.designer.hosted.2_0.webkit,2.2.0.r36x201102111446,"com.google.gdt.eclipse.designer.hosted.2_0.webkit",1308335611391
stopped,bundle,com.google.gdt.eclipse.designer.hosted.2_0,2.2.0.r36x201102111446,"com.google.gdt.eclipse.designer.hosted.2_0",1308335611392
stopped,bundle,com.google.gdt.eclipse.designer.hosted.2_2.ie,2.2.0.r36x201102111446,"com.google.gdt.eclipse.designer.hosted.2_2.ie",1308335611395
stopped,bundle,com.google.gdt.eclipse.designer.hosted.2_2.webkit,2.2.0.r36x201102111446,"com.google.gdt.eclipse.designer.hosted.2_2.webkit",1308335611396
stopped,bundle,com.google.gdt.eclipse.designer.hosted.2_2,2.2.0.r36x201102111446,"com.google.gdt.eclipse.designer.hosted.2_2",1308335611398
stopped,bundle,com.google.gdt.eclipse.designer.hosted,2.2.0.r36x201102111446,"com.google.gdt.eclipse.designer.hosted",1308335611399
stopped,bundle,org.eclipse.wb.core.xml,0.9.0.r36x201102111443,"org.eclipse.wb.core.xml",1308335611399
stopped,bundle,org.eclipse.wb.css,0.9.0.r36x201102051550,"org.eclipse.wb.css",1308335611401
stopped,bundle,org.eclipse.wb.os.win32,0.9.0.r36x201102111430,"org.eclipse.wb.os.win32",1308335611402
stopped,bundle,org.eclipse.wb.core,0.9.0.r36x201102111430,"org.eclipse.wb.core",1308335611402
stopped,bundle,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui",1308335611402
stopped,bundle,org.eclipse.wst.dtd.ui,1.0.500.v201004290328,"org.eclipse.wst.dtd.ui",1308335611404
stopped,bundle,org.eclipse.php.server.ui,2.2.0.v20101001-2300,"org.eclipse.php.server.ui",1308335611405
stopped,bundle,org.eclipse.php.debug.ui,2.2.0.v20101001-2300,"org.eclipse.php.debug.ui",1308335611406
stopped,bundle,org.eclipse.php.debug.core,2.2.0.v20101001-2300,"org.eclipse.php.debug.core",1308335611406
stopped,bundle,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.ui",1308335611407
stopped,bundle,org.eclipse.wst.jsdt.web.ui,1.0.304.v201012160349,"org.eclipse.wst.jsdt.web.ui",1308335611409
stopped,bundle,org.eclipse.wst.web.ui,1.1.400.v201004141630,"org.eclipse.wst.web.ui",1308335611412
stopped,bundle,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.ui",1308335611414
stopped,bundle,org.eclipse.wst.css.ui,1.0.502.v201101122002,"org.eclipse.wst.css.ui",1308335611416
stopped,bundle,org.eclipse.wst.xsd.ui,1.2.304.v201101251958,"org.eclipse.wst.xsd.ui",1308335611420
stopped,bundle,org.eclipse.wst.xsl.exslt.ui,1.0.0.v201006012005,"org.eclipse.wst.xsl.exslt.ui",1308335611421
stopped,bundle,org.eclipse.wst.xsl.ui,1.1.1.v201009091745,"org.eclipse.wst.xsl.ui",1308335611423
stopped,bundle,org.eclipse.wst.xml.xpath.ui,1.1.2.v201101212242,"org.eclipse.wst.xml.xpath.ui",1308335611425
